_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,did_you_need_to_open_the_links_with_links_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgements,please_explain_the_intuition_behind_your_choices,please_explain_your_choices,select_onewhich_of_the_rules_do_you_find_as_more_plausible,similarity,what_is_the_rationale_for_your_choice,which_of_the_rules_do_you_find_as_more_intelligible,which_of_the_rules_do_you_find_as_more_plausible,which_of_the_rules_do_you_find_as_more_useful,word_1_wikipedia_url,word_2_wikipedia_url,orig__golden,cluer1,cluer2,correctlyclassifiedoverlap,coverageoverlap,id,intersectionwholerule,label,literalintersectionlength,r1,r1conf,r1correct,r1coverage,r1id,r1len,r1supp,r2,r2conf,r2correct,r2coverage,r2id,r2len,r2supp,tag,what_is_the_rationale_for_your_choice_gold,which_of_the_rules_do_you_find_as_more_plausible_gold,which_of_the_rules_do_you_find_as_more_plausible_gold_reason
815374285,11/27/2015 16:19:18,False,1814311638,,11/27/2015 15:52:13,False,neodev,1.0,5393343982937269746,USA,FL,Miami,,,,,,,,group 2 are mutual exclusive,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.",1.0,1.0,21,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,3.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8332.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8447.0,4.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374285,11/27/2015 16:30:52,False,1814318605,,11/27/2015 16:28:14,False,elite,0.8333,2600444446663908707,CAN,QC,Fort-coulonge,,,,,,,,Don't know because of poor instructions,,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.",1.0,1.0,21,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,3.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8332.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8447.0,4.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374285,11/27/2015 21:34:55,False,1814534418,,11/27/2015 21:32:26,False,neodev,0.8333,-4598379022041590689,CAN,BC,Surrey,,,,,,,,slightly better,,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.",1.0,1.0,21,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,3.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8332.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8447.0,4.0,0.0205479452055,differentLengthRulesR2subsumingR1AttL,,,
815374286,11/28/2015 07:30:27,False,1814803502,,11/28/2015 07:28:42,False,clixsense,0.8333,5019958665729810007,GBR,,,,,,,,,,I don't know,,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,22,"['Rwanda', 'Uganda']",high,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1237.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1582.0,3.0,0.013698630137,sameLengthRulesDisjunctAttH,,,
815374286,11/30/2015 11:05:09,False,1817102626,,11/30/2015 10:52:24,False,neodev,1.0,5769980367992755638,GBR,,,,,,,,,,"I suppose a county CAN be both English and Swahi speaking, but for the purposes of this experiment it is a bit of a contradiction. Rule set 1 seems more plausible, therefore.",,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,22,"['Rwanda', 'Uganda']",high,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1237.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1582.0,3.0,0.013698630137,sameLengthRulesDisjunctAttH,,,
815374286,12/2/2015 00:30:16,False,1819537616,,12/2/2015 00:27:36,False,instagc,1.0,1461516516266680353,USA,PA,Dallas,,,,,,,,It is less developed.,,Rule 2 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,22,"['Rwanda', 'Uganda']",high,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1237.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1582.0,3.0,0.013698630137,sameLengthRulesDisjunctAttH,,,
815374286,12/2/2015 19:07:18,False,1820457189,,12/2/2015 18:57:00,False,listia,1.0,-4171664150532976131,USA,DC,Washington,,,,,,,,"The rulesets differ considerably, but neither has any rules that are mutually exclusive.",,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,22,"['Rwanda', 'Uganda']",high,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1237.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1582.0,3.0,0.013698630137,sameLengthRulesDisjunctAttH,,,
815374286,12/4/2015 02:40:38,False,1822026603,,12/4/2015 02:36:59,False,neodev,1.0,7537113614788458180,CAN,QC,Montréal,,,,,,,,rule 2 mutual exclusive conditions,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,22,"['Rwanda', 'Uganda']",high,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1237.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",1582.0,3.0,0.013698630137,sameLengthRulesDisjunctAttH,,,
815374287,11/1/2015 23:34:56,False,1788078953,,11/1/2015 23:31:31,False,neodev,1.0,946306043857521571,CAN,QC,Montréal,,,,,,,,Europe is safer.,,Rule 1 (strong preference),,,,,,,,,23,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374287,11/3/2015 01:09:58,False,1788821699,,11/3/2015 00:51:18,False,prodege,1.0,4500700397144647719,GBR,G5,Tonbridge,,,,,,,,"Although the criteria for the rules is different, they are both equally plausible, it is possible for a country to be European and for a country to be European and a member state of the Union For the Mediterranean.",,No preference,,,,,,,,,23,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374287,11/4/2015 03:09:45,False,1789738930,,11/4/2015 03:06:10,False,prodege,1.0,3267472982938842306,USA,FL,Sebring,,,,,,,,"Many countries around the Mediterranean are poor, thus having less enforcement on traffic, thus more likely to have accidents",,Rule 1 (weak preference),,,,,,,,,23,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374287,11/4/2015 11:03:57,False,1790053579,,11/4/2015 11:00:10,False,prodege,0.8333,3270743171157277696,USA,MD,Bethesda,,,,,,,,to be fair I've never heard of memeber states for the union of the mediterranean,,Rule 2 (weak preference),,,,,,,,,23,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374287,11/5/2015 11:10:33,False,1791077042,,11/5/2015 11:07:50,False,neodev,1.0,-4207954563960244363,GBR,,,,,,,,,,both reasonable criteria,,No preference,,,,,,,,,23,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374288,11/10/2015 18:51:12,False,1796423694,,11/10/2015 18:44:33,False,eup_slw,1.0,3737404962738627078,CAN,QC,Montréal,,,,,,,,They both make as much sense.,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Kuwait, Qatar, United Arab Emirates </b><br/>For 2 of these countries (Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.","Following countries fall into all of the groups defined by the rule: <b>Kuwait, Qatar, United Arab Emirates </b><br/>For 2 of these countries (Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.",1.0,1.0,24,"['Qatar', 'United Arab Emirates']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.666666666667,"['Qatar', 'United Arab Emirates']","['Kuwait', 'Qatar', 'United Arab Emirates']",8019.0,4.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.666666666667,"['Qatar', 'United Arab Emirates']","['Kuwait', 'Qatar', 'United Arab Emirates']",8020.0,4.0,0.013698630137,sameLengthRulesNonDisjunctAttL,,,
